ID,Site,cell_counts_per_ml,rel_abund,num_wells_inoculated,num_isolates,cells_per_well
5579,CJ,8920000,0.000389289,460,0,1.27
5579,CJ2,7730000,0.000518209,460,0,2
5579,CJ3,2720000,0.00177946,460,0,2
5579,FWC,6303128.794,0,460,0,2
5579,FWC2,610000,0.000477205,460,0,2
5579,FWC3,25500000,1.22E-03,460,0,2
5579,JLB,11000000,2.83E-05,460,0,1.96
5579,JLB2c,3925000,0,460,0,2
5579,JLB3,14454000,0.0000581,460,0,2
5579,LKB,11700000,0,460,0,2
5579,LKB2,10508460,0.00E+00,460,0,2
5579,LKB3,25500000,0,460,0,2
5579,Tbon2,28600000,0.0000562,460,0,2
5579,Tbon3,18200000,0.000530474,460,1,2
5595,ARD2c,1640000,0,460,0,2
5595,ARD3,9520000,0,460,0,2
5595,CJ,8920000,0.000111225,460,0,1.27
5595,CJ2,7730000,3.45E-04,460,1,2
5595,CJ3,2720000,0.002231386,460,1,2
5595,FWC,6303128.794,0,460,0,2
5595,FWC2,610000,0.000477205,460,0,2
5595,FWC3,25500000,0.000166371,460,0,2
5595,JLB,11000000,0.000226456,460,0,1.96
5595,JLB2c,3925000,0.00E+00,460,0,2
5595,JLB3,14454000,5.81E-04,460,0,2
5595,LKB,11700000,0.00E+00,460,0,2
5595,LKB2,10508460,0,460,0,2
5595,LKB3,25500000,0,460,0,2
5595,Tbon2,28600000,0,460,0,2
5595,Tbon3,18200000,0.000335036,460,0,2
6780,ARD2c,1640000,0,460,0,2
6780,ARD3,9520000,0,460,0,2
6780,CJ,8920000,6.12E-04,460,0,1.27
6780,CJ2,7730000,0.000316683,460,0,2
6780,CJ3,2720000,0.003050503,460,1,2
6780,FWC,6303128.794,0.00E+00,460,0,2
6780,FWC2,610000,0.001272548,460,0,2
6780,FWC3,25500000,0.000610027,460,0,2
6780,JLB,11000000,0.0000849,460,0,1.96
6780,JLB2c,3925000,0,460,0,2
6780,JLB3,14454000,5.52E-04,460,0,2
6780,LKB,11700000,0.00E+00,460,0,2
6780,LKB2,10508460,0.00E+00,460,0,2
6780,LKB3,25500000,0,460,0,2
6780,Tbon2,28600000,0,460,0,2
6780,Tbon3,18200000,0.000195438,460,0,2
6781,ARD2c,1640000,0,460,0,2
6781,ARD3,9520000,0,460,0,2
6781,CJ,8920000,0.00030587,460,0,1.27
6781,CJ2,7730000,0.000172736,460,0,2
6781,CJ3,2720000,0.000847362,460,1,2
6781,FWC,6303128.794,0.00E+00,460,0,2
6781,FWC2,610000,0,460,0,2
6781,FWC3,25500000,0.00E+00,460,0,2
6781,JLB,11000000,0,460,0,1.96
6781,JLB2c,3925000,0,460,0,2
6781,JLB3,14454000,0,460,0,2
6781,LKB,11700000,0,460,0,2
6781,LKB2,10508460,0,460,0,2
6781,LKB3,25500000,0,460,0,2
6781,Tbon2,28600000,0.000140615,460,0,2
6781,Tbon3,18200000,0,460,0,2
6783,ARD2c,1640000,0.00E+00,460,0,2
6783,ARD3,9520000,0,460,0,2
6783,CJ,8920000,0.002419153,460,0,1.27
6783,CJ2,7730000,0.000777314,460,1,2
6783,CJ3,2720000,0.001073325,460,0,2
6783,FWC,6303128.794,0,460,0,2
6783,FWC2,610000,0.000190882,460,0,2
6783,FWC3,25500000,0.000443656,460,0,2
6783,JLB,11000000,0,460,0,1.96
6783,JLB2c,3925000,0.0000281,460,0,2
6783,JLB3,14454000,0,460,0,2
6783,LKB,11700000,0,460,0,2
6783,LKB2,10508460,0,460,0,2
6783,LKB3,25500000,0,460,0,2
6783,Tbon2,28600000,0.000421846,460,0,2
6783,Tbon3,18200000,9.49E-04,460,0,2
7286,ARD2c,1640000,0,460,0,2
7286,ARD3,9520000,0,460,0,2
7286,CJ,8920000,0.003114312,460,0,1.27
7286,CJ2,7730000,0.002101627,460,0,2
7286,CJ3,2720000,2.68E-03,460,1,2
7286,FWC,6303128.794,0.00009,460,0,2
7286,FWC2,610000,0.000954411,460,0,2
7286,FWC3,25500000,0.001414153,460,3,2
7286,JLB,11000000,0.000141535,460,0,1.96
7286,JLB2c,3925000,0,460,0,2
7286,JLB3,14454000,0.000609561,460,0,2
7286,LKB,11700000,0,460,0,2
7286,LKB2,10508460,0.00E+00,460,0,2
7286,LKB3,25500000,0,460,0,2
7286,Tbon2,28600000,0.001799876,460,0,2
7286,Tbon3,18200000,0.001563503,460,0,2
7287,ARD2c,1640000,0,460,0,2
7287,ARD3,9520000,0,460,0,2
7287,CJ,8920000,0.000278064,460,0,1.27
7287,CJ2,7730000,0.000374262,460,0,2
7287,CJ3,2720000,5.65E-04,460,0,2
7287,FWC,6303128.794,0,460,0,2
7287,FWC2,610000,0.00E+00,460,0,2
7287,FWC3,25500000,4.16E-04,460,0,2
7287,JLB,11000000,0,460,0,1.96
7287,JLB2c,3925000,0,460,0,2
7287,JLB3,14454000,0.00E+00,460,0,2
7287,LKB,11700000,0.00E+00,460,0,2
7287,LKB2,10508460,0.00E+00,460,0,2
7287,LKB3,25500000,0,460,0,2
7287,Tbon2,28600000,2.81E-05,460,0,2
7287,Tbon3,18200000,0.000390876,460,2,2
1088,ARD2c,1640000,0,460,0,2
1088,ARD3,9520000,0.006344369,460,0,2
1088,CJ,8920000,0.000139032,460,0,1.27
1088,CJ2,7730000,0.000374262,460,0,2
1088,CJ3,2720000,0.0000847,460,0,2
1088,FWC,6303128.794,3.15E-03,460,0,2
1088,FWC2,610000,0.000954411,460,0,2
1088,FWC3,25500000,0.00163598,460,0,2
1088,JLB,11000000,0.005350016,460,0,1.96
1088,JLB2c,3925000,0.011397771,460,1,2
1088,JLB3,14454000,0.012945923,460,0,2
1088,LKB,11700000,0,460,0,2
1088,LKB2,10508460,0,460,0,2
1088,LKB3,25500000,0.000361031,460,0,2
1088,Tbon2,28600000,0.000224985,460,0,2
1088,Tbon3,18200000,0.000753832,460,0,2
1259,ARD2c,1640000,0,460,0,2
1259,ARD3,9520000,0,460,0,2
1259,CJ,8920000,0.000222451,460,0,1.27
1259,CJ2,7730000,0,460,0,2
1259,CJ3,2720000,0,460,0,2
1259,FWC,6303128.794,0.006388531,460,0,2
1259,FWC2,610000,0,460,0,2
1259,FWC3,25500000,0.00E+00,460,0,2
1259,JLB,11000000,0.000113228,460,0,1.96
1259,JLB2c,3925000,0,460,0,2
1259,JLB3,14454000,0.006066587,460,2,2
1259,LKB,11700000,0.00E+00,460,0,2
1259,LKB2,10508460,0,460,0,2
1259,LKB3,25500000,0,460,0,2
1259,Tbon2,28600000,0.0000844,460,0,2
1259,Tbon3,18200000,0.000642153,460,0,2
2874,ARD2c,1640000,0.00E+00,460,0,2
2874,ARD3,9520000,0.001357529,460,0,2
2874,CJ,8920000,1.50E-03,460,0,1.27
2874,CJ2,7730000,0.000431841,460,1,2
2874,CJ3,2720000,0.000762626,460,0,2
2874,FWC,6303128.794,0.00006,460,0,2
2874,FWC2,610000,4.14E-04,460,2,2
2874,FWC3,25500000,0.000110914,460,0,2
2874,JLB,11000000,0.000424604,460,0,1.96
2874,JLB2c,3925000,0.000982566,460,0,2
2874,JLB3,14454000,0.0000871,460,0,2
2874,LKB,11700000,0.00E+00,460,0,2
2874,LKB2,10508460,0,460,0,2
2874,LKB3,25500000,0,460,0,2
2874,Tbon2,28600000,0.001349907,460,0,2
2874,Tbon3,18200000,3.43E-03,460,2,2
5071,ARD2c,1640000,0.000529817,460,0,2
5071,ARD3,9520000,0.000554093,460,0,2
5071,CJ,8920000,0.000250257,460,0,1.27
5071,CJ2,7730000,0.000748525,460,0,2
5071,CJ3,2720000,0.000508417,460,0,2
5071,FWC,6303128.794,0.001559641,460,0,2
5071,FWC2,610000,0.000349951,460,0,2
5071,FWC3,25500000,0.000221828,460,0,2
5071,JLB,11000000,0.005576471,460,0,1.96
5071,JLB2c,3925000,0.002245866,460,2,2
5071,JLB3,14454000,0.009723956,460,0,2
5071,LKB,11700000,0,460,0,2
5071,LKB2,10508460,0,460,0,2
5071,LKB3,25500000,0,460,0,2
5071,Tbon2,28600000,0.001518646,460,0,2
5071,Tbon3,18200000,0.002484854,460,0,2
5072,ARD2c,1640000,0,460,0,2
5072,ARD3,9520000,0.00E+00,460,0,2
5072,CJ,8920000,0,460,0,1.27
5072,CJ2,7730000,0,460,0,2
5072,CJ3,2720000,0,460,0,2
5072,FWC,6303128.794,0.000659848,460,1,2
5072,FWC2,610000,0,460,0,2
5072,FWC3,25500000,0,460,0,2
5072,JLB,11000000,0.00028307,460,0,1.96
5072,JLB2c,3925000,0,460,1,2
5072,JLB3,14454000,0.001857711,460,0,2
5072,LKB,11700000,0,460,0,2
5072,LKB2,10508460,0.0000279,460,0,2
5072,LKB3,25500000,0,460,0,2
5072,Tbon2,28600000,0,460,0,2
5072,Tbon3,18200000,0,460,0,2
6510,ARD2c,1640000,0,460,0,2
6510,ARD3,9520000,2.77E-04,460,0,2
6510,CJ,8920000,0.000166838,460,0,1.27
6510,CJ2,7730000,0,460,0,2
6510,CJ3,2720000,0.000169472,460,0,2
6510,FWC,6303128.794,0.00006,460,0,2
6510,FWC2,610000,2.55E-04,460,0,2
6510,FWC3,25500000,3.60E-04,460,0,2
6510,JLB,11000000,0.0000283,460,0,1.96
6510,JLB2c,3925000,0.001796693,460,1,2
6510,JLB3,14454000,0.000029,460,0,2
6510,LKB,11700000,0.0000279,460,0,2
6510,LKB2,10508460,0,460,0,2
6510,LKB3,25500000,0,460,0,2
6510,Tbon2,28600000,0,460,0,2
6510,Tbon3,18200000,0.000446715,460,0,2
2931,ARD2c,1640000,0.003178902,460,1,2
2931,ARD3,9520000,0.000138523,460,0,2
2931,CJ,8920000,0,460,0,1.27
2931,CJ2,7730000,0,460,0,2
2931,CJ3,2720000,0,460,0,2
2931,FWC,6303128.794,0.001439669,460,0,2
2931,FWC2,610000,1.27E-04,460,0,2
2931,FWC3,25500000,0.000110914,460,0,2
2931,JLB,11000000,0,460,0,1.96
2931,JLB2c,3925000,0.000224587,460,1,2
2931,JLB3,14454000,0.000029,460,0,2
2931,LKB,11700000,0.000111595,460,0,2
2931,LKB2,10508460,0.000251088,460,0,2
2931,LKB3,25500000,0.0000555,460,0,2
2931,Tbon2,28600000,0,460,0,2
2931,Tbon3,18200000,0.0000279,460,0,2
6547,ARD2c,1640000,0.011096721,460,2,2
6547,ARD3,9520000,0.001468347,460,1,2
6547,CJ,8920000,0,460,0,1.27
6547,CJ2,7730000,0.00E+00,460,0,2
6547,CJ3,2720000,0,460,0,2
6547,FWC,6303128.794,0.0017396,460,0,2
6547,FWC2,610000,0.0000636,460,0,2
6547,FWC3,25500000,0.0000555,460,0,2
6547,JLB,11000000,2.83E-04,460,0,1.96
6547,JLB2c,3925000,0.000112293,460,0,2
6547,JLB3,14454000,0,460,0,2
6547,LKB,11700000,0.00083696,460,0,2
6547,LKB2,10508460,0.000502176,460,0,2
6547,LKB3,25500000,2.78E-05,460,0,2
6547,Tbon2,28600000,0,460,0,2
6547,Tbon3,18200000,0.00E+00,460,0,2
5500,ARD2c,1640000,0,460,0,2
5500,ARD3,9520000,0,460,0,2
5500,CJ,8920000,0.00E+00,460,0,1.27
5500,CJ2,7730000,0.002706204,460,0,2
5500,CJ3,2720000,0,460,0,2
5500,FWC,6303128.794,0,460,0,2
5500,FWC2,610000,0.0000318,460,0,2
5500,FWC3,25500000,0.0000277,460,0,2
5500,JLB,11000000,0,460,0,1.96
5500,JLB2c,3925000,0.000224587,460,0,2
5500,JLB3,14454000,0.00E+00,460,0,2
5500,LKB,11700000,0,460,0,2
5500,LKB2,10508460,0,460,0,2
5500,LKB3,25500000,0,460,0,2
5500,Tbon2,28600000,0,460,2,2
5500,Tbon3,18200000,0,460,0,2
6730,ARD2c,1640000,0,460,0,2
6730,ARD3,9520000,0,460,0,2
6730,CJ,8920000,0,460,1,1.27
6730,CJ2,7730000,0.0000864,460,0,2
6730,CJ3,2720000,0.000480172,460,0,2
6730,FWC,6303128.794,0,460,0,2
6730,FWC2,610000,0,460,0,2
6730,FWC3,25500000,0,460,0,2
6730,JLB,11000000,0,460,0,1.96
6730,JLB2c,3925000,0,460,0,2
6730,JLB3,14454000,0.0000581,460,0,2
6730,LKB,11700000,0,460,0,2
6730,LKB2,10508460,0,460,0,2
6730,LKB3,25500000,0,460,0,2
6730,Tbon2,28600000,0.0000844,460,0,2
6730,Tbon3,18200000,0,460,0,2
3572,ARD2c,1640000,0.000353211,460,0,2
3572,ARD3,9520000,0.000138523,460,0,2
3572,CJ,8920000,0,460,0,1.27
3572,CJ2,7730000,0,460,0,2
3572,CJ3,2720000,0,460,0,2
3572,FWC,6303128.794,0.003629165,460,2,2
3572,FWC2,610000,0.0000318,460,0,2
3572,FWC3,25500000,0,460,0,2
3572,JLB,11000000,0,460,0,1.96
3572,JLB2c,3925000,0,460,0,2
3572,JLB3,14454000,0,460,0,2
3572,LKB,11700000,0,460,0,2
3572,LKB2,10508460,0,460,0,2
3572,LKB3,25500000,0,460,0,2
3572,Tbon2,28600000,0,460,0,2
3572,Tbon3,18200000,0,460,0,2
6665,ARD2c,1640000,0,460,0,2
6665,ARD3,9520000,0,460,0,2
6665,CJ,8920000,0,460,0,1.27
6665,CJ2,7730000,0.00E+00,460,0,2
6665,CJ3,2720000,0,460,0,2
6665,FWC,6303128.794,0.000719834,460,0,2
6665,FWC2,610000,0,460,0,2
6665,FWC3,25500000,0.0000277,460,0,2
6665,JLB,11000000,0,460,0,1.96
6665,JLB2c,3925000,0.000140367,460,2,2
6665,JLB3,14454000,0.000116107,460,0,2
6665,LKB,11700000,0,460,0,2
6665,LKB2,10508460,0,460,0,2
6665,LKB3,25500000,0,460,0,2
6665,Tbon2,28600000,0,460,0,2
6665,Tbon3,18200000,0.0000279,460,0,2
7629,ARD2c,1640000,0.145258139,460,0,2
7629,ARD3,9520000,0.051863139,460,0,2
7629,CJ,8920000,0,460,0,1.27
7629,CJ2,7730000,0.0000576,460,0,2
7629,CJ3,2720000,0.000310699,460,0,2
7629,FWC,6303128.794,0.089859332,460,0,2
7629,FWC2,610000,0.010943912,460,0,2
7629,FWC3,25500000,0.018994011,460,0,2
7629,JLB,11000000,0.000198149,460,0,1.96
7629,JLB2c,3925000,4.35E-03,460,0,2
7629,JLB3,14454000,4.64E-04,460,0,2
7629,LKB,11700000,0.049520143,460,0,2
7629,LKB2,10508460,0.080906149,460,1,2
7629,LKB3,25500000,5.56E-02,460,0,2
7629,Tbon2,28600000,1.74E-03,460,0,2
7629,Tbon3,18200000,0.010414049,460,0,2
7471,ARD2c,1640000,0.0010302,460,0,2
7471,ARD3,9520000,0.109599668,460,0,2
7471,CJ,8920000,0.02686094,460,0,1.27
7471,CJ2,7730000,3.83E-02,460,1,2
7471,CJ3,2720000,0.006044515,460,1,2
7471,FWC,6303128.794,0.025644102,460,0,2
7471,FWC2,610000,0.018324691,460,0,2
7471,FWC3,25500000,0.067158385,460,2,2
7471,JLB,11000000,0.046027118,460,0,1.96
7471,JLB2c,3925000,8.34E-02,460,0,2
7471,JLB3,14454000,0.036980059,460,0,2
7471,LKB,11700000,4.61E-02,460,0,2
7471,LKB2,10508460,0.037356322,460,0,2
7471,LKB3,25500000,0.085147745,460,0,2
7471,Tbon2,28600000,0.042353338,460,0,2
7471,Tbon3,18200000,0.038166234,460,0,2
4667,ARD2c,1640000,0,460,0,2
4667,ARD3,9520000,0.000193933,460,0,2
4667,CJ,8920000,5.51E-03,460,0,1.27
4667,CJ2,7730000,0.005930618,460,0,2
4667,CJ3,2720000,0.002739803,460,1,2
4667,FWC,6303128.794,0.000359917,460,0,2
4667,FWC2,610000,0.001399803,460,0,2
4667,FWC3,25500000,0.002772848,460,0,2
4667,JLB,11000000,0.005434936,460,0,1.96
4667,JLB2c,3925000,0.0000281,460,0,2
4667,JLB3,14454000,0.005457026,460,0,2
4667,LKB,11700000,0.00E+00,460,0,2
4667,LKB2,10508460,0,460,0,2
4667,LKB3,25500000,0.0000278,460,0,2
4667,Tbon2,28600000,5.32E-03,460,0,2
4667,Tbon3,18200000,2.85E-03,460,0,2
4672,ARD2c,1640000,0.00E+00,460,0,2
4672,ARD3,9520000,0,460,0,2
4672,CJ,8920000,0.003169925,460,0,1.27
4672,CJ2,7730000,2.27E-03,460,0,2
4672,CJ3,2720000,7.60E-03,460,1,2
4672,FWC,6303128.794,0.00009,460,0,2
4672,FWC2,610000,0.003531321,460,0,2
4672,FWC3,25500000,3.85E-03,460,0,2
4672,JLB,11000000,1.30E-03,460,0,1.96
4672,JLB2c,3925000,1.12E-04,460,0,2
4672,JLB3,14454000,0.000029,460,0,2
4672,LKB,11700000,0,460,0,2
4672,LKB2,10508460,2.79E-05,460,0,2
4672,LKB3,25500000,0,460,0,2
4672,Tbon2,28600000,0.000646831,460,0,2
4672,Tbon3,18200000,0.002736131,460,0,2
1106,ARD2c,1640000,0,460,0,2
1106,ARD3,9520000,0.000138523,460,0,2
1106,CJ,8920000,0.003559214,460,0,1.27
1106,CJ2,7730000,0.004462358,460,1,2
1106,CJ3,2720000,0.001638233,460,0,2
1106,FWC,6303128.794,0.000689841,460,0,2
1106,FWC2,610000,0.006649063,460,1,2
1106,FWC3,25500000,0.003493789,460,1,2
1106,JLB,11000000,0.001075665,460,0,1.96
1106,JLB2c,3925000,0.000393027,460,0,2
1106,JLB3,14454000,0.002815593,460,0,2
1106,LKB,11700000,0.00E+00,460,0,2
1106,LKB2,10508460,0,460,0,2
1106,LKB3,25500000,0.00E+00,460,0,2
1106,Tbon2,28600000,9.84E-04,460,0,2
1106,Tbon3,18200000,0.002093978,460,0,2
5222,ARD2c,1640000,0,460,0,2
5222,ARD3,9520000,0,460,0,2
5222,CJ,8920000,0.000834191,460,0,1.27
5222,CJ2,7730000,6.33E-04,460,0,2
5222,CJ3,2720000,0.001016834,460,1,2
5222,FWC,6303128.794,0,460,0,2
5222,FWC2,610000,0.005122006,460,0,2
5222,FWC3,25500000,0.000748669,460,0,2
5222,JLB,11000000,0.0000566,460,0,1.96
5222,JLB2c,3925000,0,460,0,2
5222,JLB3,14454000,0,460,0,2
5222,LKB,11700000,0,460,0,2
5222,LKB2,10508460,0,460,0,2
5222,LKB3,25500000,0.00E+00,460,0,2
5222,Tbon2,28600000,0.000140615,460,0,2
5222,Tbon3,18200000,0.000809671,460,0,2
5297,ARD2c,1640000,0,460,0,2
5297,ARD3,9520000,0,460,0,2
5297,CJ,8920000,4.23E-03,460,0,1.27
5297,CJ2,7730000,0.002475889,460,0,2
5297,CJ3,2720000,0.00643995,460,2,2
5297,FWC,6303128.794,0.00E+00,460,0,2
5297,FWC2,610000,0,460,0,2
5297,FWC3,25500000,0.002162822,460,0,2
5297,JLB,11000000,0,460,0,1.96
5297,JLB2c,3925000,0,460,0,2
5297,JLB3,14454000,0.00E+00,460,0,2
5297,LKB,11700000,0,460,0,2
5297,LKB2,10508460,0,460,0,2
5297,LKB3,25500000,0,460,0,2
5297,Tbon2,28600000,0.000899938,460,0,2
5297,Tbon3,18200000,1.48E-03,460,0,2
1291,ARD2c,1640000,0.001089068,460,1,2
1291,ARD3,9520000,0,460,0,2
1291,CJ,8920000,0,460,0,1.27
1291,CJ2,7730000,0,460,0,2
1291,CJ3,2720000,0,460,0,2
1291,FWC,6303128.794,0.001589634,460,0,2
1291,FWC2,610000,0.000127255,460,0,2
1291,FWC3,25500000,2.77E-05,460,0,2
1291,JLB,11000000,0,460,0,1.96
1291,JLB2c,3925000,0,460,0,2
1291,JLB3,14454000,0,460,0,2
1291,LKB,11700000,0,460,0,2
1291,LKB2,10508460,0,460,0,2
1291,LKB3,25500000,0.001110864,460,0,2
1291,Tbon2,28600000,0,460,0,2
1291,Tbon3,18200000,0,460,0,2
7249,ARD2c,1640000,0.005621946,460,1,2
7249,ARD3,9520000,0.0000277,460,0,2
7249,CJ,8920000,0,460,0,1.27
7249,CJ2,7730000,0,460,0,2
7249,CJ3,2720000,0,460,0,2
7249,FWC,6303128.794,0.002399448,460,0,2
7249,FWC2,610000,0.00E+00,460,0,2
7249,FWC3,25500000,0.000471384,460,0,2
7249,JLB,11000000,0,460,0,1.96
7249,JLB2c,3925000,0.0000842,460,0,2
7249,JLB3,14454000,0,460,0,2
7249,LKB,11700000,0.002176096,460,0,2
7249,LKB2,10508460,0.002203995,460,1,2
7249,LKB3,25500000,0.003221506,460,0,2
7249,Tbon2,28600000,0.000112492,460,0,2
7249,Tbon3,18200000,0.000139599,460,0,2
2816,ARD2c,1640000,8.83E-05,460,0,2
2816,ARD3,9520000,0.000581798,460,0,2
2816,CJ,8920000,0,460,0,1.27
2816,CJ2,7730000,0,460,0,2
2816,CJ3,2720000,0,460,0,2
2816,FWC,6303128.794,0.00003,460,0,2
2816,FWC2,610000,0,460,0,2
2816,FWC3,25500000,0.000305013,460,0,2
2816,JLB,11000000,0.00E+00,460,0,1.96
2816,JLB2c,3925000,0.00050532,460,0,2
2816,JLB3,14454000,0,460,0,2
2816,LKB,11700000,0.000948555,460,0,2
2816,LKB2,10508460,0.000669568,460,1,2
2816,LKB3,25500000,0.0000278,460,0,2
2816,Tbon2,28600000,0.0000281,460,0,2
2816,Tbon3,18200000,0.0000279,460,0,2
2736,ARD2c,1640000,0,460,0,2
2736,ARD3,9520000,0.00083114,460,0,2
2736,CJ,8920000,0,460,0,1.27
2736,CJ2,7730000,0,460,0,2
2736,CJ3,2720000,0,460,0,2
2736,FWC,6303128.794,0.00006,460,0,2
2736,FWC2,610000,0,460,0,2
2736,FWC3,25500000,0,460,0,2
2736,JLB,11000000,0.019333654,460,0,1.96
2736,JLB2c,3925000,0,460,0,2
2736,JLB3,14454000,0.006211721,460,1,2
2736,LKB,11700000,0,460,0,2
2736,LKB2,10508460,0.0000279,460,0,2
2736,LKB3,25500000,0.0000278,460,0,2
2736,Tbon2,28600000,0,460,0,2
2736,Tbon3,18200000,0,460,0,2
5447,ARD2c,1640000,0.003120033,460,0,2
5447,ARD3,9520000,0.001025073,460,2,2
5447,CJ,8920000,0,460,0,1.27
5447,CJ2,7730000,0.0000288,460,0,2
5447,CJ3,2720000,0,460,0,2
5447,FWC,6303128.794,0.00125971,460,1,2
5447,FWC2,610000,0.0000636,460,0,2
5447,FWC3,25500000,4.71E-04,460,0,2
5447,JLB,11000000,0.0000283,460,0,1.96
5447,JLB2c,3925000,0.0004211,460,1,2
5447,JLB3,14454000,0.000754695,460,0,2
5447,LKB,11700000,0.000753264,460,0,2
5447,LKB2,10508460,0.002036603,460,0,2
5447,LKB3,25500000,0.000777605,460,0,2
5447,Tbon2,28600000,0.000112492,460,0,2
5447,Tbon3,18200000,0.000195438,460,0,2
4212,ARD2c,1640000,0,460,0,2
4212,ARD3,9520000,0,460,0,2
4212,CJ,8920000,0.00E+00,460,0,1.27
4212,CJ2,7730000,0,460,0,2
4212,CJ3,2720000,0.00E+00,460,0,2
4212,FWC,6303128.794,0,460,0,2
4212,FWC2,610000,0,460,0,2
4212,FWC3,25500000,0,460,0,2
4212,JLB,11000000,0.000622753,460,0,1.96
4212,JLB2c,3925000,0,460,0,2
4212,JLB3,14454000,0.003338074,460,1,2
4212,LKB,11700000,0,460,0,2
4212,LKB2,10508460,0,460,0,2
4212,LKB3,25500000,0,460,0,2
4212,Tbon2,28600000,0,460,0,2
4212,Tbon3,18200000,0,460,0,2
3242,ARD2c,1640000,0,460,0,2
3242,ARD3,9520000,0,460,0,2
3242,CJ,8920000,0,460,0,1.27
3242,CJ2,7730000,0.000115158,460,0,2
3242,CJ3,2720000,0,460,0,2
3242,FWC,6303128.794,0.000539876,460,0,2
3242,FWC2,610000,0,460,0,2
3242,FWC3,25500000,0.0000277,460,0,2
3242,JLB,11000000,0,460,0,1.96
3242,JLB2c,3925000,0.000982566,460,1,2
3242,JLB3,14454000,0.001480363,460,0,2
3242,LKB,11700000,0,460,0,2
3242,LKB2,10508460,0,460,0,2
3242,LKB3,25500000,0.000138858,460,0,2
3242,Tbon2,28600000,0.000112492,460,0,2
3242,Tbon3,18200000,0.000111679,460,0,2
1755,ARD2c,1640000,0.0000883,460,0,2
1755,ARD3,9520000,0.000332456,460,0,2
1755,CJ,8920000,0.0000834,460,0,1.27
1755,CJ2,7730000,0.000518209,460,0,2
1755,CJ3,2720000,0.0000565,460,0,2
1755,FWC,6303128.794,0.002159503,460,0,2
1755,FWC2,610000,0.000159068,460,0,2
1755,FWC3,25500000,0.000887311,460,0,2
1755,JLB,11000000,0,460,0,1.96
1755,JLB2c,3925000,0.001965133,460,1,2
1755,JLB3,14454000,0.000232214,460,0,2
1755,LKB,11700000,1.17E-03,460,0,2
1755,LKB2,10508460,0.001199643,460,0,2
1755,LKB3,25500000,1.67E-03,460,0,2
1755,Tbon2,28600000,0.000759323,460,0,2
1755,Tbon3,18200000,0.001256387,460,0,2
