ID,Site,cell_counts_per_ml,rel_abund,num_wells_inoculated,num_isolates,cells_per_well,num_inoculated_wells,positive_well_med,positive_well_95pc_low,positive_well_95pc_high,taxon_positive_med,taxon_positive_95pc_low,taxon_positive_95pc_high,pure_well_med,pure_well_95pc_low,pure_well_95pc_high,taxon_pure_med,taxon_pure_95pc_low,taxon_pure_95pc_high,within_estimates,deviance,p_value
5019,ARD2c,1640000.0,0.006652145999999999,460,0,2.0,460,398.0,383.0,412.0,6.0,2.0,11.0,125.0,106.0,143.0,1.0,0.0,3.0,yes,,
5019,ARD3,9520000.0,0.0015791660000000001,460,1,2.0,460,398.0,383.0,412.0,1.0,0.0,4.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5019,CJ,8920000.0,0.0,460,0,1.27,460,331.0,311.95000000000005,350.0,0.0,0.0,0.0,164.0,144.0,184.0,0.0,0.0,0.0,yes,,
5019,CJ2,7730000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
5019,CJ3,2720000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
5019,FWC,6303128.794,0.0005099999999999999,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5019,FWC2,610000.0,0.000318137,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5019,FWC3,25500000.0,0.00022200000000000003,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,1.0,yes,,
5019,JLB,11000000.0,0.000396297,460,0,1.96,460,395.0,380.0,410.0,0.0,0.0,2.0,127.0,108.0,146.0,0.0,0.0,1.0,yes,,
5019,JLB2c,3925000.0,0.0021100000000000003,460,2,2.0,460,398.0,383.0,412.0,2.0,0.0,5.0,124.0,106.0,144.0,0.0,0.0,2.0,yes,,
5019,JLB3,14454000.0,0.00247,460,0,2.0,460,398.0,383.0,412.0,2.0,0.0,6.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
5019,LKB,11700000.0,0.00022318900000000002,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5019,LKB2,10508460.0,0.000195,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5019,LKB3,25500000.0,0.00025,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5019,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5019,Tbon3,18200000.0,5.5799999999999994e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
7731,ARD2c,1640000.0,0.0010596339999999998,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7731,ARD3,9520000.0,0.00961352,460,2,2.0,460,398.0,383.0,412.0,9.0,3.0,15.0,124.0,106.0,144.0,1.0,0.0,4.0,yes,,
7731,CJ,8920000.0,0.0,460,0,1.27,460,331.0,312.0,350.0,0.0,0.0,0.0,164.0,144.0,184.0,0.0,0.0,0.0,yes,,
7731,CJ2,7730000.0,2.8800000000000002e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7731,CJ3,2720000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7731,FWC,6303128.794,0.00303,460,3,2.0,460,398.0,383.0,412.0,3.0,0.0,6.0,125.0,106.0,144.0,0.0,0.0,2.0,no,1.0,0.005500550055005501
7731,FWC2,610000.0,0.002099704,460,0,2.0,460,398.0,383.0,412.0,2.0,0.0,5.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
7731,FWC3,25500000.0,0.000388,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7731,JLB,11000000.0,0.00093413,460,0,1.96,460,396.0,380.0,409.0,1.0,0.0,3.0,127.0,108.0,146.0,0.0,0.0,1.0,yes,,
7731,JLB2c,3925000.0,0.011481991,460,3,2.0,460,398.0,383.0,412.0,10.0,5.0,17.0,124.0,106.0,143.0,1.0,0.0,4.0,yes,,
7731,JLB3,14454000.0,0.015006821000000002,460,2,2.0,460,398.0,383.0,412.0,13.0,7.0,21.0,124.0,106.0,143.0,2.0,0.0,5.0,yes,,
7731,LKB,11700000.0,0.006751479,460,0,2.0,460,398.0,383.0,412.0,6.0,2.0,11.0,124.0,106.0,144.0,1.0,0.0,3.0,yes,,
7731,LKB2,10508460.0,0.003961610999999999,460,0,2.0,460,398.0,383.0,412.0,3.0,1.0,8.0,124.0,106.0,144.0,0.0,0.0,2.0,yes,,
7731,LKB3,25500000.0,0.005221062,460,0,2.0,460,398.0,383.0,412.0,5.0,1.0,9.0,124.0,106.0,143.0,0.0,0.0,3.0,yes,,
7731,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7731,Tbon3,18200000.0,0.000279197,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,125.0,106.0,144.0,0.0,0.0,1.0,yes,,
2843,ARD2c,1640000.0,0.0005298169999999999,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
2843,ARD3,9520000.0,0.000858845,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,125.0,106.0,143.0,0.0,0.0,1.0,yes,,
2843,CJ,8920000.0,0.0,460,0,1.27,460,331.0,311.0,349.0,0.0,0.0,0.0,164.0,144.0,185.0,0.0,0.0,0.0,yes,,
2843,CJ2,7730000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
2843,CJ3,2720000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,FWC,6303128.794,0.00029993099999999997,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
2843,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,FWC3,25500000.0,0.0,460,1,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,no,1.0,0.0
2843,JLB,11000000.0,0.0,460,0,1.96,460,395.0,380.0,409.0,0.0,0.0,0.0,127.0,108.0,146.0,0.0,0.0,0.0,yes,,
2843,JLB2c,3925000.0,0.00014036700000000002,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,JLB3,14454000.0,0.000116107,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0,yes,,
