ID,Site,num_inoculated_wells,positive_well_med,positive_well_95pc_low,positive_well_95pc_high,taxon_positive_med,taxon_positive_95pc_low,taxon_positive_95pc_high,pure_well_med,pure_well_95pc_low,pure_well_95pc_high,taxon_pure_med,taxon_pure_95pc_low,taxon_pure_95pc_high
5713,LKB2,460,399.0,383.35,409.54999999999995,1.0,0.0,3.0,126.0,107.9,145.55,0.0,0.0,1.0
5713,LKB3,460,399.0,380.45000000000005,411.0,1.0,0.0,3.0,125.0,109.0,140.55,0.0,0.0,1.0
5713,Tbon2,460,397.0,386.0,410.54999999999995,8.0,2.0,12.0,122.0,105.44999999999999,142.55,1.0,0.0,3.0
5713,Tbon3,460,398.0,382.45000000000005,411.0,8.0,3.45,13.549999999999997,125.0,106.9,149.55,1.0,0.0,4.0
3526,ARD2c,460,397.0,384.45,410.0,5.0,1.0,9.549999999999997,122.0,105.44999999999999,144.0,1.0,0.0,2.0
3526,ARD3,460,397.0,384.0,413.0,0.0,0.0,2.0,125.0,108.0,143.55,0.0,0.0,1.0
3526,CJ,460,331.0,314.0,343.55,0.0,0.0,0.0,162.0,142.8,183.2,0.0,0.0,0.0
3526,CJ2,460,398.0,383.0,413.0,0.0,0.0,0.0,125.0,105.44999999999999,141.1,0.0,0.0,0.0
3526,CJ3,460,396.0,380.35,411.0,0.0,0.0,1.0,125.0,111.0,142.55,0.0,0.0,0.0
3526,FWC,460,397.0,380.35,410.54999999999995,0.0,0.0,1.0,125.0,107.9,140.0,0.0,0.0,0.0
3526,FWC2,460,397.0,385.0,410.54999999999995,0.0,0.0,0.0,123.0,104.45,147.0,0.0,0.0,0.0
3526,FWC3,460,398.0,383.45,412.1,0.0,0.0,0.5499999999999972,125.0,103.25,143.55,0.0,0.0,0.0
3526,JLB,460,395.0,381.45,407.1,0.0,0.0,0.0,129.0,111.45,145.55,0.0,0.0,0.0
3526,JLB2c,460,399.0,383.35,410.0,0.0,0.0,0.0,124.0,107.0,139.2,0.0,0.0,0.0
3526,JLB3,460,399.0,385.0,409.0,0.0,0.0,0.0,123.0,106.8,144.29999999999998,0.0,0.0,0.0
3526,LKB,460,398.0,382.0,411.55,0.0,0.0,0.0,125.0,108.0,144.1,0.0,0.0,0.0
3526,LKB2,460,397.0,383.45,410.0,0.0,0.0,0.0,125.0,107.9,145.0,0.0,0.0,0.0
3526,LKB3,460,397.0,385.45000000000005,411.55,0.0,0.0,0.0,127.0,109.0,148.0,0.0,0.0,0.0
3526,Tbon2,460,397.0,384.45,409.0,0.0,0.0,0.0,124.0,105.44999999999999,139.55,0.0,0.0,0.0
3526,Tbon3,460,398.0,386.35,411.65,0.0,0.0,0.0,124.0,109.45,142.55,0.0,0.0,0.0
7279,ARD2c,460,397.0,384.35,409.0,0.0,0.0,2.0,125.0,107.25,141.55,0.0,0.0,1.0
7279,ARD3,460,398.0,384.0,411.0,0.0,0.0,0.0,124.0,103.8,144.0,0.0,0.0,0.0
7279,CJ,460,330.0,311.0,348.55,0.0,0.0,0.0,164.0,146.89999999999998,183.75,0.0,0.0,0.0
7279,CJ2,460,399.0,381.0,411.0,0.0,0.0,0.0,123.0,106.0,141.64999999999998,0.0,0.0,0.0
7279,CJ3,460,399.0,382.45000000000005,410.54999999999995,0.0,0.0,0.0,124.0,106.45,140.1,0.0,0.0,0.0
7279,FWC,460,399.0,385.45000000000005,413.54999999999995,1.0,0.0,3.549999999999997,126.0,105.9,142.55,0.0,0.0,2.0
7279,FWC2,460,399.0,384.45,411.55,0.0,0.0,0.0,122.0,103.45,142.55,0.0,0.0,0.0
7279,FWC3,460,398.0,383.0,411.55,0.0,0.0,1.0,125.0,104.0,148.2,0.0,0.0,0.5499999999999972
7279,JLB,460,395.0,381.9,413.2,0.0,0.0,0.0,126.0,108.0,144.55,0.0,0.0,0.0
7279,JLB2c,460,399.0,383.45,410.54999999999995,0.0,0.0,1.0,125.0,108.44999999999999,142.75,0.0,0.0,0.0
7279,JLB3,460,397.0,381.45,410.09999999999997,0.0,0.0,1.0,123.0,105.35,142.75,0.0,0.0,0.0
7279,LKB,460,399.0,381.45,407.0,0.0,0.0,0.0,124.0,108.44999999999999,139.55,0.0,0.0,0.0
7279,LKB2,460,399.0,382.9,414.0,0.0,0.0,0.0,124.0,105.80000000000001,146.55,0.0,0.0,0.0
7279,LKB3,460,398.0,385.45000000000005,407.0,0.0,0.0,0.0,123.0,109.0,142.0,0.0,0.0,0.0
7279,Tbon2,460,396.0,382.70000000000005,411.65,0.0,0.0,0.0,124.0,104.9,142.0,0.0,0.0,0.0
7279,Tbon3,460,399.0,384.45,410.54999999999995,0.0,0.0,0.0,126.0,106.9,141.55,0.0,0.0,0.0
5504,ARD2c,460,399.0,382.0,409.54999999999995,0.0,0.0,0.0,126.0,105.44999999999999,141.1,0.0,0.0,0.0
5504,ARD3,460,397.0,383.45,409.0,0.0,0.0,0.0,125.0,105.44999999999999,145.0,0.0,0.0,0.0
5504,CJ,460,331.0,309.9,345.1,0.0,0.0,1.0,165.0,145.0,185.55,0.0,0.0,1.0
5504,CJ2,460,398.0,379.9,413.54999999999995,0.0,0.0,0.0,124.0,107.35,143.55,0.0,0.0,0.0
5504,CJ3,460,397.0,386.0,408.0,1.0,0.0,3.0,123.0,107.45,145.2,0.0,0.0,0.5499999999999972
5504,FWC,460,398.0,384.0,411.55,0.0,0.0,0.0,123.0,108.0,141.55,0.0,0.0,0.0
5504,FWC2,460,399.0,377.79999999999995,412.55,0.0,0.0,0.0,124.0,107.9,141.55,0.0,0.0,0.0
5504,FWC3,460,401.0,387.0,410.54999999999995,0.0,0.0,2.0,126.0,105.9,143.64999999999998,0.0,0.0,1.0
5504,JLB,460,395.0,383.45,409.1,0.0,0.0,0.0,126.0,104.0,146.2,0.0,0.0,0.0
5504,JLB2c,460,396.0,383.0,412.0,0.0,0.0,0.0,123.0,109.0,138.55,0.0,0.0,0.0
5504,JLB3,460,398.0,386.0,411.1,0.0,0.0,0.0,124.0,107.45,137.55,0.0,0.0,0.0
5504,LKB,460,399.0,384.45,409.0,0.0,0.0,0.0,124.0,105.44999999999999,144.2,0.0,0.0,0.0
5504,LKB2,460,399.0,385.45000000000005,410.54999999999995,0.0,0.0,0.0,126.0,111.45,142.55,0.0,0.0,0.0
5504,LKB3,460,399.0,383.45,413.1,0.0,0.0,0.0,124.0,106.45,142.55,0.0,0.0,0.0
5504,Tbon2,460,397.0,382.45000000000005,410.09999999999997,0.0,0.0,1.0,124.0,109.45,141.0,0.0,0.0,0.0
5504,Tbon3,460,397.0,381.0,414.0,0.0,0.0,1.0,124.0,104.9,145.1,0.0,0.0,1.0
7518,ARD2c,460,399.0,387.35,408.55,0.0,0.0,0.0,125.0,106.0,144.64999999999998,0.0,0.0,0.0
7518,ARD3,460,399.0,383.45,409.54999999999995,0.0,0.0,0.5499999999999972,125.0,107.45,143.0,0.0,0.0,0.0
7518,CJ,460,331.0,312.45,350.54999999999995,2.0,0.0,6.0,165.0,142.45,185.55,0.0,0.0,2.0
7518,CJ2,460,398.0,382.35,411.55,7.0,3.0,12.549999999999997,125.0,107.9,141.0,1.0,0.0,3.0
7518,CJ3,460,398.0,383.9,412.0,3.0,0.4500000000000002,6.549999999999997,124.0,104.45,141.75,0.0,0.0,2.0
7518,FWC,460,398.0,385.9,411.55,0.0,0.0,2.0,125.0,105.80000000000001,140.55,0.0,0.0,1.0
7518,FWC2,460,398.0,380.8,414.09999999999997,4.0,1.0,8.0,123.0,104.45,150.2,0.0,0.0,3.0
7518,FWC3,460,399.0,382.45000000000005,413.1,3.0,1.0,7.549999999999997,124.0,108.44999999999999,138.55,0.0,0.0,2.0
7518,JLB,460,396.0,381.25,408.75,1.0,0.0,3.0,126.0,109.35,141.55,0.0,0.0,1.0
7518,JLB2c,460,399.0,386.9,412.75,3.0,1.0,7.0,124.0,104.35,144.55,0.0,0.0,2.0
7518,JLB3,460,400.0,384.45,411.0,24.0,16.0,35.0,125.0,109.0,145.55,4.0,0.0,8.0
7518,LKB,460,397.0,387.45000000000005,409.54999999999995,0.0,0.0,0.0,124.0,109.45,141.0,0.0,0.0,0.0
7518,LKB2,460,397.0,386.45,411.55,0.0,0.0,0.0,123.0,103.0,138.55,0.0,0.0,0.0
7518,LKB3,460,396.0,379.70000000000005,410.0,0.0,0.0,0.0,122.0,109.0,140.55,0.0,0.0,0.0
7518,Tbon2,460,396.0,384.45,412.0,5.0,1.0,9.549999999999997,125.0,108.0,142.55,0.0,0.0,2.0
7518,Tbon3,460,398.0,382.35,411.0,4.0,1.0,9.549999999999997,125.0,109.45,143.1,1.0,0.0,2.549999999999997
1285,ARD2c,460,398.0,382.9,410.54999999999995,0.0,0.0,0.0,124.0,104.45,138.55,0.0,0.0,0.0
1285,ARD3,460,399.0,385.0,411.55,0.0,0.0,0.0,123.0,108.44999999999999,140.55,0.0,0.0,0.0
1285,CJ,460,332.0,312.45,348.0,0.0,0.0,0.0,167.0,147.9,180.64999999999998,0.0,0.0,0.0
1285,CJ2,460,397.0,382.45000000000005,414.0,0.0,0.0,2.0,125.0,103.45,145.1,0.0,0.0,1.0
1285,CJ3,460,397.0,382.0,409.54999999999995,0.0,0.0,1.0,126.0,107.80000000000001,143.0,0.0,0.0,0.0
1285,FWC,460,397.0,385.0,411.0,0.0,0.0,0.0,123.0,107.45,140.0,0.0,0.0,0.0
1285,FWC2,460,400.0,386.0,413.0,0.0,0.0,0.0,125.0,105.44999999999999,146.55,0.0,0.0,0.0
1285,FWC3,460,398.0,386.45,410.54999999999995,0.0,0.0,0.0,125.0,107.0,143.55,0.0,0.0,0.0
1285,JLB,460,396.0,380.0,410.54999999999995,2.0,0.0,7.0,126.0,108.0,146.1,0.0,0.0,2.0
1285,JLB2c,460,397.0,386.45,410.54999999999995,0.0,0.0,1.0,124.0,101.45,144.55,0.0,0.0,0.5499999999999972
1285,JLB3,460,398.0,383.45,414.54999999999995,3.0,1.0,6.0,125.0,105.44999999999999,144.55,0.0,0.0,1.5499999999999972
1285,LKB,460,398.0,384.45,411.0,0.0,0.0,0.0,123.0,108.0,140.55,0.0,0.0,0.0
1285,LKB2,460,396.0,381.45,411.55,0.0,0.0,0.0,121.0,103.0,139.55,0.0,0.0,0.0
1285,LKB3,460,398.0,383.0,410.54999999999995,0.0,0.0,0.0,124.0,107.45,144.55,0.0,0.0,0.0
1285,Tbon2,460,397.0,384.0,412.1,0.0,0.0,0.0,124.0,110.35,138.2,0.0,0.0,0.0
1285,Tbon3,460,399.0,387.45000000000005,410.0,0.0,0.0,0.0,124.0,106.45,146.0,0.0,0.0,0.0
3488,ARD2c,460,398.0,385.0,413.1,0.0,0.0,0.0,123.0,106.45,139.1,0.0,0.0,0.0
3488,ARD3,460,397.0,383.0,409.54999999999995,0.0,0.0,0.0,124.0,107.45,143.55,0.0,0.0,0.0
3488,CJ,460,331.0,315.0,353.1,0.0,0.0,0.0,164.0,144.45,186.64999999999998,0.0,0.0,0.0
3488,CJ2,460,397.0,384.0,412.0,0.0,0.0,3.0,124.0,105.44999999999999,139.55,0.0,0.0,1.0
3488,CJ3,460,398.0,383.9,412.1,0.0,0.0,0.0,124.0,105.0,140.55,0.0,0.0,0.0
3488,FWC,460,398.0,386.0,409.0,0.0,0.0,0.0,126.0,112.0,145.55,0.0,0.0,0.0
3488,FWC2,460,397.0,383.0,411.0,0.0,0.0,0.0,126.0,106.0,142.55,0.0,0.0,0.0
3488,FWC3,460,398.0,383.0,411.55,0.0,0.0,0.0,127.0,107.0,143.55,0.0,0.0,0.0
3488,JLB,460,394.0,380.45000000000005,406.54999999999995,0.0,0.0,0.0,127.0,107.0,145.0,0.0,0.0,0.0
3488,JLB2c,460,399.0,387.0,413.0,3.0,0.0,6.0,122.0,102.9,141.0,0.0,0.0,2.0
3488,JLB3,460,399.0,384.0,411.55,4.0,1.0,8.549999999999997,124.0,107.45,139.55,0.0,0.0,2.549999999999997
3488,LKB,460,398.0,385.0,409.0,0.0,0.0,0.0,127.0,103.8,143.0,0.0,0.0,0.0
3488,LKB2,460,398.0,384.0,411.0,0.0,0.0,0.0,124.0,106.45,142.0,0.0,0.0,0.0
3488,LKB3,460,396.0,382.45000000000005,411.0,0.0,0.0,0.0,125.0,108.44999999999999,143.1,0.0,0.0,0.0
3488,Tbon2,460,396.0,382.45000000000005,409.1,0.0,0.0,0.0,124.0,104.35,138.0,0.0,0.0,0.0
3488,Tbon3,460,396.0,384.9,412.55,0.0,0.0,0.0,126.0,108.0,140.55,0.0,0.0,0.0
2234,ARD2c,460,399.0,387.0,412.55,0.0,0.0,2.0,124.0,107.45,138.0,0.0,0.0,0.0
2234,ARD3,460,398.0,383.0,413.54999999999995,2.0,0.0,4.549999999999997,124.0,101.35,143.2,0.0,0.0,2.0
2234,CJ,460,331.0,310.0,346.65,0.0,0.0,1.0,164.0,144.45,182.0,0.0,0.0,0.5499999999999972
2234,CJ2,460,397.0,383.0,412.1,2.0,0.0,5.0,125.0,107.35,144.1,0.0,0.0,2.0
2234,CJ3,460,399.0,384.45,410.54999999999995,0.0,0.0,1.0,126.0,104.45,145.75,0.0,0.0,0.5499999999999972
2234,FWC,460,398.0,385.45000000000005,411.1,4.0,1.0,10.0,125.0,108.44999999999999,140.55,0.0,0.0,2.0
2234,FWC2,460,397.0,381.35,412.55,1.0,0.0,2.549999999999997,124.0,108.44999999999999,143.64999999999998,0.0,0.0,1.0
2234,FWC3,460,398.0,381.0,409.54999999999995,2.0,0.0,5.0,125.0,109.0,141.55,0.0,0.0,1.0
2234,JLB,460,396.0,383.45,407.1,0.0,0.0,1.0,128.0,109.9,145.55,0.0,0.0,0.0
2234,JLB2c,460,398.0,381.35,412.0,10.0,4.0,18.0,125.0,106.9,142.0,1.0,0.0,4.549999999999997
2234,JLB3,460,397.0,382.0,412.1,6.0,3.0,12.0,126.0,105.9,143.55,1.0,0.0,4.0
2234,LKB,460,398.0,384.45,410.0,3.0,0.4500000000000002,7.549999999999997,124.0,111.45,144.1,0.0,0.0,1.0
2234,LKB2,460,398.0,382.9,411.55,6.0,2.0,11.549999999999997,125.0,106.35,141.0,1.0,0.0,2.549999999999997
2234,LKB3,460,397.0,385.0,410.54999999999995,2.0,0.4500000000000002,6.0,126.0,109.0,143.1,0.0,0.0,2.0
2234,Tbon2,460,400.0,384.9,411.0,2.0,0.0,6.0,126.0,106.15,145.55,0.0,0.0,1.0
2234,Tbon3,460,397.0,387.0,412.0,1.0,0.0,4.0,124.0,108.44999999999999,144.1,0.0,0.0,1.0
6379,ARD2c,460,399.0,385.45000000000005,411.1,0.0,0.0,0.0,125.0,102.9,140.55,0.0,0.0,0.0
6379,ARD3,460,397.0,383.45,408.0,0.0,0.0,0.5499999999999972,124.0,107.9,140.55,0.0,0.0,0.0
6379,CJ,460,333.0,313.35,347.0,0.0,0.0,0.0,165.0,144.45,181.55,0.0,0.0,0.0
6379,CJ2,460,397.0,383.45,410.54999999999995,0.0,0.0,0.0,123.0,105.9,143.0,0.0,0.0,0.0
6379,CJ3,460,397.0,381.8,408.55,0.0,0.0,0.0,124.0,103.45,139.0,0.0,0.0,0.0
6379,FWC,460,398.0,383.45,411.55,0.0,0.0,1.0,126.0,103.35,143.55,0.0,0.0,0.0
6379,FWC2,460,398.0,386.0,410.0,0.0,0.0,0.0,124.0,106.8,142.55,0.0,0.0,0.0
6379,FWC3,460,397.0,380.9,412.1,0.0,0.0,0.0,125.0,104.45,145.64999999999998,0.0,0.0,0.0
6379,JLB,460,396.0,381.9,411.75,0.0,0.0,0.0,129.0,110.44999999999999,147.1,0.0,0.0,0.0
6379,JLB2c,460,398.0,384.35,410.0,0.0,0.0,1.0,123.0,107.9,143.2,0.0,0.0,0.0
6379,JLB3,460,398.0,384.45,411.65,0.0,0.0,0.0,125.0,108.0,143.0,0.0,0.0,0.0
6379,LKB,460,396.0,385.45000000000005,410.09999999999997,0.0,0.0,1.0,126.0,106.9,143.0,0.0,0.0,0.0
6379,LKB2,460,397.0,383.45,410.54999999999995,1.0,0.0,4.0,125.0,106.0,144.64999999999998,0.0,0.0,1.5499999999999972
6379,LKB3,460,397.0,386.45,412.1,0.0,0.0,0.0,125.0,102.35,143.64999999999998,0.0,0.0,0.0
6379,Tbon2,460,399.0,386.0,410.65,0.0,0.0,2.549999999999997,124.0,105.44999999999999,142.0,0.0,0.0,1.0
6379,Tbon3,460,398.0,384.35,411.1,0.0,0.0,0.0,123.0,106.45,141.75,0.0,0.0,0.0
6387,ARD2c,460,397.0,382.45000000000005,411.65,0.0,0.0,0.0,124.0,102.44999999999999,144.1,0.0,0.0,0.0
6387,ARD3,460,398.0,383.45,411.0,0.0,0.0,0.0,125.0,105.9,140.1,0.0,0.0,0.0
6387,CJ,460,329.0,313.45000000000005,348.0,0.0,0.0,0.0,165.0,146.45,183.75,0.0,0.0,0.0
6387,CJ2,460,400.0,384.9,412.1,0.0,0.0,1.0,124.0,109.0,145.55,0.0,0.0,1.0
6387,CJ3,460,397.0,387.0,408.55,0.0,0.0,0.0,126.0,110.0,145.1,0.0,0.0,0.0
6387,FWC,460,397.0,384.0,407.0,0.0,0.0,1.0,123.0,104.0,138.55,0.0,0.0,0.0
6387,FWC2,460,398.0,383.45,416.55,0.0,0.0,0.0,124.0,105.0,142.55,0.0,0.0,0.0
6387,FWC3,460,398.0,383.0,408.55,0.0,0.0,0.0,124.0,104.45,144.55,0.0,0.0,0.0
6387,JLB,460,395.0,379.45,407.55,0.0,0.0,0.0,127.0,108.35,145.55,0.0,0.0,0.0
6387,JLB2c,460,396.0,383.45,408.55,0.0,0.0,2.0,124.0,107.45,141.55,0.0,0.0,1.0
6387,JLB3,460,398.0,385.0,408.55,0.0,0.0,1.0,125.0,106.45,141.0,0.0,0.0,0.0
6387,LKB,460,397.0,382.45000000000005,412.0,0.0,0.0,1.0,124.0,101.9,142.1,0.0,0.0,1.0
6387,LKB2,460,398.0,382.6,410.0,0.0,0.0,1.0,125.0,109.0,144.64999999999998,0.0,0.0,0.0
6387,LKB3,460,399.0,385.45000000000005,409.54999999999995,0.0,0.0,0.0,125.0,107.45,142.1,0.0,0.0,0.0
6387,Tbon2,460,399.0,385.45000000000005,411.0,0.0,0.0,1.0,123.0,106.9,142.64999999999998,0.0,0.0,0.0
6387,Tbon3,460,399.0,384.0,412.0,0.0,0.0,1.0,125.0,107.45,142.55,0.0,0.0,0.0
6388,ARD2c,460,397.0,381.0,409.65,0.0,0.0,0.0,123.0,106.45,141.64999999999998,0.0,0.0,0.0
6388,ARD3,460,399.0,381.25,415.0,0.0,0.0,1.0,124.0,107.35,141.55,0.0,0.0,0.0
6388,CJ,460,331.0,310.0,349.0,0.0,0.0,0.0,163.0,142.0,186.0,0.0,0.0,0.0
6388,CJ2,460,398.0,381.9,412.0,0.0,0.0,1.0,125.0,109.45,145.55,0.0,0.0,0.0
6388,CJ3,460,396.0,384.0,408.55,0.0,0.0,0.0,125.0,105.44999999999999,145.55,0.0,0.0,0.0
6388,FWC,460,398.0,385.45000000000005,409.0,1.0,0.0,4.0,126.0,106.45,141.1,0.0,0.0,1.0
6388,FWC2,460,397.0,382.0,408.0,0.0,0.0,0.0,123.0,106.0,143.1,0.0,0.0,0.0
6388,FWC3,460,397.0,383.9,408.0,0.0,0.0,2.0,124.0,105.35,141.64999999999998,0.0,0.0,0.0
6388,JLB,460,396.0,382.9,410.0,0.0,0.0,0.0,129.0,109.0,144.2,0.0,0.0,0.0
6388,JLB2c,460,398.0,382.0,410.54999999999995,0.0,0.0,1.0,127.0,104.45,141.55,0.0,0.0,0.0
6388,JLB3,460,397.0,382.9,410.54999999999995,0.0,0.0,0.0,125.0,108.44999999999999,142.0,0.0,0.0,0.0
6388,LKB,460,398.0,385.0,412.0,0.0,0.0,1.0,124.0,104.45,142.0,0.0,0.0,0.0
6388,LKB2,460,398.0,385.45000000000005,409.1,0.0,0.0,3.0,125.0,105.44999999999999,146.55,0.0,0.0,1.0
6388,LKB3,460,398.0,383.9,410.54999999999995,0.0,0.0,1.0,123.0,107.0,142.55,0.0,0.0,0.5499999999999972
6388,Tbon2,460,398.0,383.45,408.55,0.0,0.0,1.5499999999999972,123.0,109.0,142.1,0.0,0.0,1.0
6388,Tbon3,460,398.0,381.9,411.55,0.0,0.0,1.5499999999999972,125.0,108.44999999999999,142.2,0.0,0.0,1.0
7025,ARD2c,460,397.0,378.45,409.54999999999995,0.0,0.0,1.0,124.0,106.9,142.55,0.0,0.0,0.0
7025,ARD3,460,398.0,382.9,412.0,1.0,0.0,4.0,126.0,108.0,144.0,0.0,0.0,1.0
7025,CJ,460,331.0,313.45000000000005,351.0,0.0,0.0,0.0,165.0,145.89999999999998,181.64999999999998,0.0,0.0,0.0
7025,CJ2,460,398.0,382.45000000000005,412.1,0.0,0.0,1.0,123.0,103.0,142.64999999999998,0.0,0.0,1.0
7025,CJ3,460,397.0,384.45,409.54999999999995,0.0,0.0,2.0,124.0,106.45,143.0,0.0,0.0,0.0
7025,FWC,460,396.0,384.0,410.0,6.0,2.0,13.0,124.0,109.0,145.0,1.0,0.0,2.0
7025,FWC2,460,399.0,383.45,410.0,1.0,0.0,3.0,125.0,106.9,147.55,0.0,0.0,1.0
7025,FWC3,460,399.0,382.0,410.0,1.0,0.0,4.0,124.0,108.8,137.55,0.0,0.0,1.0
7025,JLB,460,397.0,385.0,409.54999999999995,0.0,0.0,0.0,130.0,111.0,144.1,0.0,0.0,0.0
7025,JLB2c,460,399.0,381.45,411.0,5.0,1.0,10.099999999999994,124.0,105.44999999999999,143.55,1.0,0.0,2.549999999999997
7025,JLB3,460,398.0,382.45000000000005,410.0,0.0,0.0,1.0,125.0,108.0,142.0,0.0,0.0,0.0
7025,LKB,460,397.0,383.9,412.55,6.0,2.0,10.0,125.0,108.0,138.55,1.0,0.0,2.549999999999997
7025,LKB2,460,398.0,382.0,411.55,4.0,1.0,7.0,126.0,109.0,145.55,0.0,0.0,2.549999999999997
7025,LKB3,460,397.0,382.9,411.1,3.0,0.0,6.0,123.0,106.35,139.0,0.0,0.0,2.0
7025,Tbon2,460,398.0,382.0,411.0,0.0,0.0,2.0,123.0,107.0,141.1,0.0,0.0,1.0
7025,Tbon3,460,398.0,384.45,408.0,0.0,0.0,1.0,124.0,107.0,146.1,0.0,0.0,0.5499999999999972
7146,ARD2c,460,400.0,386.0,411.0,0.0,0.0,1.0,125.0,107.45,136.55,0.0,0.0,0.5499999999999972
7146,ARD3,460,397.0,385.0,408.65,2.0,0.0,6.0,124.0,105.44999999999999,143.55,0.0,0.0,2.0
7146,CJ,460,330.0,307.8,351.0,0.0,0.0,1.0,163.0,142.45,185.2,0.0,0.0,0.5499999999999972
7146,CJ2,460,397.0,383.9,409.54999999999995,1.0,0.0,4.0,124.0,107.0,143.55,0.0,0.0,1.0
7146,CJ3,460,397.0,383.35,413.1,0.0,0.0,1.0,125.0,107.45,139.55,0.0,0.0,0.0
7146,FWC,460,401.0,383.0,414.0,8.0,4.0,14.0,125.0,105.0,148.0,1.0,0.0,4.0
7146,FWC2,460,398.0,383.0,408.55,0.0,0.0,1.0,126.0,109.35,141.55,0.0,0.0,0.0
7146,FWC3,460,396.0,381.0,414.09999999999997,2.0,0.0,5.0,125.0,112.0,142.55,0.0,0.0,2.0
7146,JLB,460,395.0,381.0,407.1,0.0,0.0,0.0,128.0,108.9,143.55,0.0,0.0,0.0
7146,JLB2c,460,397.0,382.45000000000005,409.54999999999995,7.0,2.45,13.0,123.0,105.9,145.55,1.0,0.0,3.549999999999997
7146,JLB3,460,399.0,387.0,410.0,0.0,0.0,1.0,125.0,105.9,140.0,0.0,0.0,0.0
7146,LKB,460,398.0,383.9,409.54999999999995,5.0,1.0,9.549999999999997,125.0,104.9,144.0,1.0,0.0,2.0
7146,LKB2,460,397.0,389.0,411.55,4.0,1.0,10.0,125.0,110.44999999999999,140.55,0.0,0.0,2.0
7146,LKB3,460,398.0,381.8,410.0,3.0,0.0,5.549999999999997,125.0,106.45,143.55,0.0,0.0,2.0
7146,Tbon2,460,399.0,387.0,414.09999999999997,1.0,0.0,2.0,126.0,108.0,143.0,0.0,0.0,1.0
7146,Tbon3,460,397.0,383.45,414.0,1.0,0.0,3.549999999999997,125.0,107.45,143.55,0.0,0.0,1.0
3272,ARD2c,460,399.0,382.9,413.54999999999995,0.0,0.0,1.0,126.0,106.45,142.0,0.0,0.0,1.0
3272,ARD3,460,400.0,384.45,412.1,5.0,1.4500000000000002,8.549999999999997,124.0,106.9,142.55,1.0,0.0,3.0
3272,CJ,460,334.0,311.25,347.0,0.0,0.0,0.0,164.0,141.45,184.0,0.0,0.0,0.0
3272,CJ2,460,397.0,383.45,411.84999999999997,0.0,0.0,0.0,123.0,108.0,144.55,0.0,0.0,0.0
3272,CJ3,460,397.0,381.45,410.0,0.0,0.0,0.0,126.0,109.45,147.29999999999998,0.0,0.0,0.0
3272,FWC,460,399.0,384.0,411.55,4.0,0.4500000000000002,9.0,127.0,108.0,140.0,0.0,0.0,2.0
3272,FWC2,460,397.0,386.45,411.0,2.0,0.0,6.0,124.0,103.9,137.55,0.0,0.0,2.0
3272,FWC3,460,398.0,380.25,410.09999999999997,0.0,0.0,1.0,125.0,109.0,140.55,0.0,0.0,0.0
3272,JLB,460,395.0,381.9,408.55,6.0,2.0,10.0,129.0,108.0,148.1,1.0,0.0,3.0
3272,JLB2c,460,398.0,382.0,411.0,11.0,6.0,18.0,125.0,108.35,140.0,1.0,0.0,5.0
3272,JLB3,460,397.0,382.45000000000005,410.09999999999997,5.0,1.0,9.0,123.0,107.45,140.64999999999998,1.0,0.0,3.0
3272,LKB,460,399.0,383.0,411.0,0.0,0.0,0.0,126.0,108.35,142.75,0.0,0.0,0.0
3272,LKB2,460,398.0,384.0,410.0,0.0,0.0,1.0,124.0,107.0,140.0,0.0,0.0,0.0
3272,LKB3,460,397.0,385.9,410.54999999999995,2.0,0.0,5.549999999999997,125.0,104.45,142.1,0.0,0.0,2.0
3272,Tbon2,460,397.0,381.25,412.55,0.0,0.0,0.0,125.0,103.35,139.1,0.0,0.0,0.0
3272,Tbon3,460,399.0,384.45,412.1,0.0,0.0,1.0,126.0,110.9,140.0,0.0,0.0,0.5499999999999972
5602,ARD2c,460,398.0,383.9,413.0,0.0,0.0,0.0,125.0,105.44999999999999,144.1,0.0,0.0,0.0
5602,ARD3,460,397.0,384.9,410.54999999999995,0.0,0.0,0.0,125.0,104.7,140.55,0.0,0.0,0.0
5602,CJ,460,332.0,309.45,349.0,0.0,0.0,1.0,164.0,143.9,186.84999999999997,0.0,0.0,0.0
5602,CJ2,460,397.0,385.0,414.75,1.0,0.0,3.0,123.0,105.44999999999999,138.55,0.0,0.0,1.0
5602,CJ3,460,397.0,385.0,412.2,0.0,0.0,2.0,124.0,106.45,143.0,0.0,0.0,1.0
5602,FWC,460,397.0,381.0,409.0,1.0,0.0,4.0,124.0,104.35,145.0,0.0,0.0,1.0
5602,FWC2,460,398.0,383.0,412.55,0.0,0.0,1.0,124.0,109.9,141.0,0.0,0.0,0.5499999999999972
5602,FWC3,460,398.0,383.45,409.0,0.0,0.0,1.0,124.0,105.9,147.0,0.0,0.0,0.0
5602,JLB,460,395.0,382.45000000000005,406.54999999999995,2.0,0.0,5.0,126.0,105.9,142.55,0.0,0.0,2.0
5602,JLB2c,460,398.0,385.45000000000005,412.0,6.0,2.0,12.0,126.0,107.45,141.55,1.0,0.0,2.549999999999997
5602,JLB3,460,399.0,387.0,412.55,22.0,16.0,32.0,126.0,110.0,142.64999999999998,3.0,0.0,6.549999999999997
5602,LKB,460,398.0,381.45,411.0,0.0,0.0,0.0,125.0,103.45,142.0,0.0,0.0,0.0
